1.0 0.0
0.99995 0.01
0.999800005000375 0.019999000000003753
0.9995500300017496 0.0299960001000375
0.9992001000034972 0.03999000060016247
0.998750250001239 0.04998000210046734
0.998200524983342 0.05996500560103063
0.9975509799264185 0.06994401260184312
0.996801679789825 0.07991602520268012
0.9959526995091633 0.08988004620291383
0.9950041239887826 0.09983507920125553
0.9939560480932847 0.10978012869541784
0.9928085766380332 0.11971420018168691
0.9915618243786657 0.12963630025439465
0.9902159159996126 0.13954543670528116
0.9887709861016221 0.14944061862273708
0.9872271791882934 0.15932085649091624
0.9855846496516183 0.1691851622887086
0.9838435617565346 0.1790325495885636
0.9820040896244907 0.18886203365515367
0.9800664172160246 0.19867263154386877
0.9780307383123585 0.2084633621991314
0.9758972564960106 0.21823324655252244
0.9736661851304264 0.2279813076207083
0.9713377473386313 0.2377065706031592
0.9689121759809075 0.2474080629796487
0.9663897136314955 0.2570848146075255
0.9637706125543247 0.2667358578187466
0.961055134677774 0.2763602275166633
0.9582435515684661 0.28595696127254916
0.955336144404097 0.29552509942186167
0.9523332039453042 0.3050636851602264
0.9492350305065759 0.31457176463913544
0.9460419339262051 0.32404838706134936
0.9427542335352899 0.33349260477599446
0.9393722581257848 0.34290347337334426
0.935896345917606 0.3522800517792771
0.9323268445247914 0.36162140234939977
0.9286641109207238 0.37092659096282715
0.924908511402415 0.3801946871156103
0.9210604215538595 0.3894247640138013
0.9171202262084569 0.3986158986661475
0.9130883194105112 0.4077671719764049
0.9089651043758066 0.4168776688352613
0.9047509934512677 0.4259464782118607
0.9004464080737049 0.4349726932449196
0.8960517787276508 0.44395541133342536
0.8915675449022922 0.4528937342269085
0.8869941550475001 0.46178676811527947
0.8823320665289647 0.4706336237182208
0.8775817455824375 0.4794334163741261
0.8727436672670865 0.4881852661285764
0.8678183154179688 0.4968882978223453
0.8628061825976253 0.5055416411789246
0.8577077700468024 0.5141444308915608
0.8525235876343059 0.522695806709794
0.8472541538059911 0.531194913525491
0.8418999955328962 0.5396409014583636
0.8364616482585218 0.5480329259409636
0.8309396558452633 0.5563701478031462
0.8253345705200019 0.5646517333559924
0.8196469528188581 0.5728768544751839
0.8138773715311144 0.5810446886838203
0.8080264036423126 0.5891544192346713
0.8020946342765315 0.5972052351918549
0.79608265663785 0.605196331511935
